002415 海康威视 日线 后复权
      日期	    开盘	    最高	    最低	    收盘	    成交量	    成交额
20100528,78.00,83.00,76.88,81.93,34098354,2723697152.00
20100531,85.88,87.77,83.51,85.00,17227873,1471291648.00
20100601,86.00,88.00,84.18,87.25,10994680,945440192.00
20100602,84.50,86.40,82.22,86.10,9496264,800740032.00
20100603,86.00,86.79,81.01,81.60,7560522,635491840.00
20100604,80.05,82.89,80.03,81.05,5087772,412869120.00
20100607,78.41,82.59,78.41,81.13,4676806,377475872.00
20100608,80.60,82.40,77.43,79.29,5514313,437974176.00
20100609,79.09,82.38,78.52,81.20,4495839,362423040.00
20100610,80.50,84.26,80.27,83.50,3619226,299970080.00
20100611,84.00,84.90,82.58,84.18,3785070,317148128.00
20100617,84.20,84.72,79.30,80.00,3301453,269617216.00
20100618,78.92,80.94,78.52,79.59,1923900,152940864.00
20100621,79.00,79.38,74.00,79.00,2365497,182506384.00
20100622,78.00,79.35,76.88,77.50,1190746,93032928.00
20100623,76.50,78.50,76.06,78.20,1290247,100205368.00
20100624,77.81,78.80,77.73,78.60,1178116,92352744.00
20100628,78.48,78.48,74.82,75.00,2241503,170509632.00
20100629,75.00,75.00,69.18,69.58,1927304,138013168.00
20100630,68.77,70.50,66.00,69.30,1276316,86760720.00
20100701,69.00,69.79,68.05,68.40,704792,48559084.00
20100702,68.15,68.60,63.60,66.66,1759315,115177320.00
20100705,65.00,67.98,64.20,67.89,1042355,69480920.00
20100706,67.00,69.50,66.32,68.64,1010688,68965576.00
20100707,69.14,69.50,67.16,69.46,862828,58507844.00
20100708,70.00,70.47,68.50,69.74,938342,64832448.00
20100709,69.74,72.48,68.93,71.53,882125,62462360.00
20100712,71.90,71.90,70.00,71.19,1288006,90510936.00
20100713,70.50,70.50,68.51,68.84,600891,41324836.00
20100714,69.39,69.80,68.16,69.16,836079,57294780.00
20100715,69.08,69.90,67.87,67.87,501714,34141488.00
20100716,67.68,67.68,65.30,66.04,1196082,78296800.00
20100719,65.50,66.98,65.24,66.80,742578,48763236.00
20100720,66.49,69.86,66.49,69.70,1075182,73404688.00
20100721,69.70,71.70,69.20,70.49,1300242,91299888.00
20100722,69.95,70.78,69.31,70.76,623032,43477272.00
20100723,71.11,72.06,69.80,70.32,856108,60157896.00
20100726,70.56,71.40,70.04,71.27,1534983,107870600.00
20100727,71.10,71.68,70.30,70.30,907482,63868020.00
20100728,69.65,71.89,69.51,71.72,1348915,94893856.00
20100729,71.80,73.28,71.77,72.55,1392480,100273536.00
20100730,72.55,72.55,71.04,72.03,914186,65169612.00
20100802,72.00,74.90,71.83,74.80,1515382,111261384.00
20100803,74.79,76.74,74.28,75.80,1532926,115667544.00
20100804,75.49,77.70,75.01,77.70,1232602,93296688.00
20100805,77.70,78.27,76.70,77.20,812931,62380568.00
20100806,76.85,80.75,76.71,80.00,1380084,108745424.00
20100809,79.90,82.27,79.50,81.15,874314,70593488.00
20100810,80.85,81.47,77.62,78.15,961560,75454400.00
20100811,77.48,79.75,76.52,78.50,597507,46418604.00
20100812,78.10,78.71,75.92,76.35,611378,46917756.00
20100813,76.65,78.05,76.35,77.90,646039,49614632.00
20100816,78.48,78.83,77.41,78.70,857393,66640872.00
20100817,78.75,82.54,78.75,79.90,1107421,89068592.00
20100818,79.90,80.27,77.73,77.73,914689,71483952.00
20100819,77.48,78.99,77.40,77.74,640827,49742596.00
20100820,77.51,78.27,76.11,76.48,720544,55012488.00
20100823,76.47,77.06,74.50,76.06,1019768,76538032.00
20100824,76.08,77.68,75.25,77.03,592660,45349564.00
20100825,76.50,78.76,75.50,76.31,837734,64743244.00
20100826,76.35,79.21,76.35,78.12,761753,59091564.00
20100827,78.10,79.75,77.16,78.30,1077652,84221240.00
20100830,78.30,81.17,77.40,80.76,3128246,246728176.00
20100831,80.19,81.08,78.88,80.32,1623920,129319176.00
20100901,80.35,80.84,72.34,72.51,4789660,356998752.00
20100902,74.30,75.50,72.66,73.05,3705923,273093664.00
20100903,73.13,75.38,73.12,74.41,1367292,101075392.00
20100906,74.65,74.95,71.50,73.56,2346120,169572608.00
20100907,73.08,73.50,72.12,72.90,1362726,98390448.00
20100908,72.88,74.00,72.32,73.97,1332238,96854896.00
20100909,73.76,74.21,71.81,72.30,1796631,129653480.00
20100910,72.10,72.98,70.22,70.80,1598394,112849112.00
20100913,71.10,73.68,70.81,73.47,2112398,152856400.00
20100914,73.88,75.70,73.30,75.23,1710958,126869848.00
20100915,75.50,75.64,71.55,71.70,1398147,101541848.00
20100916,71.81,72.88,69.90,70.29,1702374,119822864.00
20100917,70.60,71.48,69.00,70.30,1310381,91428016.00
20100920,70.28,71.18,70.01,70.67,1239961,86880688.00
20100921,70.81,71.27,69.50,70.94,829465,57750300.00
20100927,71.28,73.04,70.94,72.40,900984,64607092.00
20100928,72.24,73.45,71.33,73.00,1312239,94519072.00
20100929,72.99,73.30,71.28,71.50,858430,61640056.00
20100930,71.98,73.50,71.50,72.79,1086223,78226600.00
20101008,73.50,74.25,72.50,74.00,1677721,122686320.00
20101011,73.50,75.36,71.30,72.00,2322748,168350672.00
20101012,72.00,72.70,71.11,72.50,1334494,95151720.00
20101013,72.00,74.07,71.70,73.82,1169071,84515552.00
20101014,73.64,73.78,70.37,70.39,1173492,83448976.00
20101015,70.40,71.03,68.41,70.49,1853351,127742256.00
20101018,70.30,70.38,66.70,68.40,1940724,129605888.00
20101019,68.38,71.40,68.11,71.00,1532319,107140312.00
20101020,69.51,72.29,69.51,71.00,1058350,75181208.00
20101021,70.97,73.01,70.93,71.30,1819864,130549000.00
20101022,71.59,72.50,70.70,71.36,1418239,101060488.00
20101025,71.70,74.00,71.53,73.58,2672614,194008192.00
20101026,73.49,74.96,73.01,74.50,1755599,129380768.00
20101027,75.02,75.65,72.51,73.17,1456015,107363264.00
20101028,72.91,80.44,72.91,80.44,4719102,371393280.00
20101029,81.60,87.49,81.00,84.20,5041846,423549696.00
20101101,84.00,86.70,83.51,85.70,2869810,243750912.00
20101102,85.70,85.70,82.60,84.50,1710456,142695568.00
20101103,83.75,86.65,81.50,86.12,2065345,174411072.00
20101104,86.13,91.29,85.00,90.50,2789494,246779168.00
20101105,89.50,91.21,88.00,89.63,2157845,192071152.00
20101108,90.49,92.24,88.19,91.69,2205863,197837280.00
20101109,90.50,92.88,90.00,90.94,1222765,110968712.00
20101110,91.50,97.48,90.80,93.80,1319048,124403440.00
20101111,93.27,101.45,92.01,98.35,1644040,160838832.00
20101112,98.50,104.45,94.50,94.61,2373477,232877360.00
20101115,96.51,100.20,94.63,99.55,1323581,128935328.00
20101116,101.26,105.48,95.53,99.11,1557549,155641264.00
20101117,97.70,100.99,92.50,93.00,1259610,120827016.00
20101118,94.50,94.50,92.08,93.50,1052238,97753912.00
20101119,95.50,100.95,93.84,100.68,1638332,158232144.00
20101123,105.50,107.50,101.00,101.60,4571491,473755328.00
20101124,99.50,102.08,98.10,100.88,2687673,268479616.00
20101125,100.88,103.98,95.52,97.70,2388736,235993136.00
20101126,95.98,97.98,95.54,97.10,962898,92660248.00
20101129,96.50,98.00,95.10,97.05,1549733,148234208.00
20101130,96.76,101.47,93.75,98.45,2218051,215713952.00
20101201,100.08,100.08,95.70,97.43,1007776,97560000.00
20101202,98.19,98.50,96.85,97.46,698102,67655776.00
20101203,97.46,97.90,93.61,93.92,1244091,117541248.00
20101206,94.48,94.89,88.30,90.50,1238365,111774544.00
20101207,90.00,94.29,89.81,93.27,1379356,126351032.00
20101208,93.90,95.00,92.90,93.10,858515,80087040.00
