002230 科大讯飞 日线 后复权
      日期	    开盘	    最高	    最低	    收盘	    成交量	    成交额
20091102,32.25,33.75,31.81,33.35,1339685,44081316.00
20091103,33.68,34.38,33.06,34.37,1877586,63710564.00
20091104,34.20,34.37,33.82,33.91,1465353,49863616.00
20091105,33.91,34.50,33.85,34.25,1131036,38648020.00
20091106,34.69,36.20,34.29,35.09,2930737,103702256.00
20091109,35.10,35.30,34.01,34.41,2328718,80754072.00
20091110,34.60,34.81,33.98,34.00,1880910,64447004.00
20091111,33.98,34.21,33.50,33.61,1467622,49524932.00
20091112,33.62,34.00,33.46,33.69,1455111,49039916.00
20091113,34.00,35.29,33.71,34.99,2887074,99825144.00
20091116,35.41,35.80,35.10,35.30,2861707,101024264.00
20091117,35.41,35.65,34.65,35.00,1726923,60218560.00
20091118,35.28,36.20,35.05,35.70,3396401,121171264.00
20091119,35.70,35.80,34.80,35.43,2258488,79754824.00
20091120,35.44,35.72,35.00,35.44,2274971,80449200.00
20091123,35.35,36.80,35.24,36.49,4356522,158218432.00
20091124,36.72,36.80,33.00,34.26,3847195,136986912.00
20091125,34.01,34.85,33.20,34.58,2472887,84134080.00
20091126,34.48,34.50,33.20,33.35,3188893,107670088.00
20091127,33.34,33.99,33.00,33.28,1749344,58349224.00
20091130,33.50,34.30,33.30,34.10,1290052,43570244.00
20091201,34.10,34.32,33.61,34.16,1663162,56658700.00
20091202,34.58,35.90,34.56,35.33,3742836,132519248.00
20091203,35.28,35.33,34.42,34.92,2047902,71239376.00
20091204,34.65,35.95,33.50,34.14,3027925,105358952.00
20091207,34.00,35.78,33.52,35.45,3681078,129187712.00
20091208,35.21,35.23,34.37,34.61,1869351,65041920.00
20091209,34.30,35.69,34.19,35.16,3304644,116633688.00
20091210,35.30,36.50,34.90,36.19,4345951,155457280.00
20091211,36.00,39.80,35.80,38.79,10074202,388931936.00
20091214,38.80,40.78,38.01,38.13,8063138,318358688.00
20091215,37.87,38.54,36.45,36.71,4841158,180222816.00
20091216,36.45,36.99,35.62,35.70,3103604,112020752.00
20091217,35.70,36.77,35.30,35.54,2399110,86318312.00
20091218,35.40,35.40,33.70,34.00,2141308,73419752.00
20091221,33.98,34.60,33.80,34.38,1250997,42613008.00
20091222,34.55,34.55,33.03,33.43,2165657,72734312.00
20091223,33.52,34.69,33.51,34.63,2161751,73948672.00
20091224,34.38,35.19,34.37,35.06,2446611,85170816.00
20091225,34.96,35.55,34.51,34.98,1934190,67705240.00
20091228,35.08,35.85,34.98,35.14,1574747,55642816.00
20091229,35.14,37.15,35.02,36.70,4401525,159518464.00
20091230,36.49,37.21,35.70,35.99,3221596,117009360.00
20091231,36.10,36.80,35.92,36.19,1703700,61839400.00
20100104,36.41,37.15,36.10,36.48,1918863,70242360.00
20100105,36.51,38.10,36.50,37.29,3647624,136620608.00
20100106,37.30,37.90,36.81,37.21,2473012,92235280.00
20100107,36.98,37.15,35.43,35.83,2509089,91367248.00
20100108,35.62,37.10,35.44,37.00,2323161,84500096.00
20100111,37.15,38.80,37.15,38.50,4597832,175767808.00
20100112,38.45,38.90,38.01,38.39,2491635,95698432.00
20100113,37.02,41.35,37.02,40.15,9087670,363807040.00
20100114,40.20,41.00,39.56,40.37,4988770,202382400.00
20100115,40.61,40.75,39.42,39.68,2856900,113511680.00
20100118,39.39,39.93,38.54,39.93,2981213,116545696.00
20100119,40.35,41.80,39.00,41.31,4077047,164531488.00
20100120,41.50,41.99,38.50,39.20,5600140,229999344.00
20100121,39.02,39.68,38.00,38.66,2155812,83864288.00
20100122,38.50,39.00,37.87,38.00,2207411,84355928.00
20100125,37.90,38.44,36.90,36.98,1472906,55118192.00
20100126,37.03,37.50,35.50,36.03,1634400,59672736.00
20100127,36.05,36.88,35.58,36.12,1097718,39776068.00
20100128,36.02,37.00,35.81,36.49,861444,31462222.00
20100129,36.46,37.16,36.20,36.90,1244232,45869200.00
20100201,36.70,36.90,35.30,35.80,1258100,45147268.00
20100202,36.00,36.30,35.48,35.89,907169,32495482.00
20100203,36.00,36.28,35.10,36.08,876343,31219936.00
20100204,36.07,36.59,35.69,36.35,1164343,42292332.00
20100205,35.80,36.00,33.33,33.90,2724617,94720112.00
20100208,33.88,33.88,32.85,32.98,1541031,51250956.00
20100209,32.98,33.60,32.51,33.33,615436,20439634.00
20100210,33.80,33.88,33.29,33.85,510837,17125228.00
20100211,33.88,33.95,33.56,33.66,399525,13479953.00
20100212,33.94,33.94,33.48,33.88,455955,15386491.00
20100222,33.90,35.00,33.53,34.22,609020,21019502.00
20100223,34.10,35.00,34.10,34.83,541253,18696222.00
20100224,34.76,35.25,34.50,35.23,826020,28993156.00
20100225,35.48,36.70,34.80,36.60,1493408,53100592.00
20100226,36.22,36.58,35.60,36.04,1120847,40300900.00
20100301,35.97,36.40,35.72,36.02,867015,31327908.00
20100302,35.90,35.92,35.15,35.50,1404876,49757840.00
20100303,35.40,36.85,35.40,36.07,1367356,49455952.00
20100304,36.40,36.41,34.00,34.20,1666749,58657116.00
