603288 海天味业 日线 后复权
      日期	    开盘	    最高	    最低	    收盘	    成交量	    成交额
20140211,61.50,73.80,61.50,66.41,9391914,622277248.00
20140212,71.44,73.05,68.76,73.05,25056720,1779847680.00
20140213,69.00,75.60,68.30,71.92,17223044,1252079360.00
20140214,72.00,75.00,72.00,73.58,9946406,733892480.00
20140217,73.80,74.19,70.93,72.42,9846295,709570816.00
20140218,72.76,77.80,71.60,74.77,13524100,1010057152.00
20140219,73.51,74.50,71.30,71.82,8323140,603810816.00
20140220,71.70,73.88,71.18,72.06,5854207,423802880.00
20140221,72.20,72.98,69.87,70.85,5367438,382447264.00
20140224,70.05,72.80,69.91,72.65,5130727,369393216.00
20140225,72.70,77.76,72.00,72.80,10440556,784531328.00
20140226,72.83,73.77,67.50,69.99,6425508,451122592.00
20140227,69.90,70.53,67.50,67.72,4445610,304953280.00
20140228,67.60,70.79,65.03,70.25,4695139,322715648.00
20140303,69.88,71.55,69.46,70.89,2820850,199004016.00
20140304,70.90,71.31,68.66,69.36,3767787,263064960.00
20140305,69.32,69.93,67.77,69.67,2760347,189178560.00
20140306,69.28,70.58,67.63,70.01,2597426,180009840.00
20140307,69.79,69.79,67.76,67.80,2090429,142816400.00
20140310,66.97,69.49,66.00,67.91,2821192,191994128.00
20140311,67.97,70.00,67.15,69.32,3295849,227462656.00
20140312,68.68,71.98,68.60,69.94,2706708,190879152.00
20140313,69.96,71.50,69.48,69.84,2329125,164633248.00
20140314,69.50,70.16,68.50,68.87,1117006,77581208.00
20140317,68.50,70.30,68.44,69.78,1401282,97680912.00
20140318,69.50,70.50,69.31,69.60,1088560,76023744.00
20140319,70.45,71.44,68.88,69.51,2068756,145001552.00
20140320,69.13,69.21,66.48,66.53,2832574,191086256.00
20140321,66.50,67.78,66.01,67.70,1324941,88750136.00
20140324,67.80,67.99,65.91,66.14,2042968,135640496.00
20140325,68.50,69.20,67.03,67.91,2652042,180609472.00
20140326,67.85,68.60,67.56,67.89,1571071,106915960.00
20140327,68.25,68.25,66.88,66.89,1429487,96197832.00
