CFL8 郑棉主连 日线 后复权
日期,开盘,最高,最低,收盘,成交量,持仓量,结算价
20180314,15080,15120,14990,15000,107488,232166,15040
20180315,15000,15065,14930,15005,145804,223244,14995
20180316,14980,15020,14930,14945,77846,222256,14980
20180319,14975,14990,14910,14920,104920,221312,14945
20180320,14925,14975,14905,14920,106820,214886,14945
20180321,14910,15045,14905,15010,109678,210216,14995
20180322,15015,15075,14975,15050,104898,207064,15025
20180323,15035,15055,14850,14955,196564,190864,14935
20180326,15495,15505,15360,15495,127174,225062,15440
20180327,15485,15550,15435,15480,104566,227134,15505
20180328,15475,15520,15215,15290,283686,256510,15360
20180329,15285,15335,15220,15245,127914,265140,15280
20180330,15285,15360,15220,15315,122754,261232,15290
20180402,15290,15390,15255,15270,148204,269470,15310
20180403,15275,15315,15200,15260,153394,283292,15265
20180404,15260,15270,15135,15240,187962,298144,15200
20180409,15310,15350,15225,15275,86236,296860,15280
20180410,15300,15315,15255,15295,96864,303940,15285
20180411,15275,15385,15270,15335,141842,306626,15340
20180412,15325,15380,15280,15285,103286,310354,15325
20180413,15295,15415,15235,15400,167430,310360,15330
20180416,15385,15430,15340,15390,128740,298734,15385
20180417,15385,15440,15305,15365,164604,299882,15370
20180418,15370,15370,15275,15350,122806,301366,15320
20180419,15345,15400,15330,15390,155420,300808,15365
20180420,15370,15475,15350,15360,212346,300604,15405
20180423,15400,15485,15400,15460,190552,306658,15445
20180424,15455,15490,15405,15415,113464,300750,15445
20180425,15415,15415,15330,15335,123452,293934,15360
20180426,15330,15400,15330,15400,96446,285762,15375
20180427,15415,15440,15340,15395,83504,280120,15385
20180502,15415,15520,15390,15435,127592,278010,15450
20180503,15450,15595,15435,15565,231138,296068,15520
20180504,15555,15625,15525,15575,162962,289198,15570
20180507,15545,15775,15530,15730,236368,297606,15680
20180508,15750,15790,15675,15720,156650,296358,15725
20180509,15705,15760,15610,15650,152360,285184,15670
20180510,15660,15730,15630,15705,110256,287398,15680
20180511,15690,15760,15645,15670,169918,278828,15695
20180514,16400,16510,16390,16470,95402,298578,16460
20180515,16435,16475,16280,16380,130612,296378,16390
20180516,16360,17050,16325,17050,447840,390334,16825
20180517,17085,17180,16665,17045,749498,410800,16960
20180518,17010,17640,16970,17540,1229238,524006,17405
20180521,17600,18105,17385,18105,1404558,579288,17850
20180522,18070,18185,17780,17865,1189858,575834,17975
20180523,17905,18020,17305,17640,1606014,584872,17675
20180524,17650,17860,17435,17840,1752456,655906,17690
20180525,17905,18040,17760,17930,1732492,713954,17920
20180528,17920,17965,17675,17870,1082606,714622,17840
20180529,17890,18555,17795,18555,1163796,785036,18205
20180530,18850,19250,18570,18705,2252672,750722,18900
20180531,18590,18995,18550,18650,1792772,790382,18805
20180601,18650,18835,18500,18815,1433706,803720,18690
20180604,18855,19210,18300,18335,2724398,833882,18730
20180605,18370,18435,17980,17980,1541492,802146,18230
20180606,17680,17875,17400,17645,1884956,683176,17680
20180607,17705,17875,17550,17730,1377614,709136,17740
20180608,17695,17840,17535,17625,1247690,707198,17700
20180611,17625,17935,17420,17795,1497534,728522,17725
20180612,17800,17880,17565,17705,859294,754534,17705
20180613,17740,18360,17650,18090,1449924,797114,18015
20180614,18040,18160,17540,17570,1162624,763268,17875
20180615,17595,17790,17510,17550,869142,741240,17630
20180619,17505,17790,16745,16745,1397340,684238,17260
20180620,16650,17000,16615,16885,905368,661764,16840
20180621,16910,17100,16760,16890,823342,709608,16905
20180622,16920,17030,16850,16935,572928,678630,16925
20180625,16955,17235,16895,16975,837540,716042,17080
20180626,16955,16990,16680,16830,501584,663130,16840
20180627,16850,16930,16760,16815,421108,647276,16845
20180628,16850,16930,16620,16690,568674,652956,16790
20180629,16670,16840,16605,16735,412248,608844,16740
20180702,16735,16910,16705,16715,478368,651808,16815
20180703,16695,16740,16490,16680,536460,598758,16610
20180704,16730,16730,16440,16455,361020,584596,16590
20180705,16465,16490,16045,16220,568644,582414,16270
20180706,16245,16370,16070,16300,502904,557130,16230
20180709,16300,16575,16250,16525,486882,572654,16450
20180710,16575,16720,16475,16510,442242,544608,16595
20180711,16525,16660,16330,16470,467322,560274,16485
20180712,16480,16800,16465,16725,477618,545518,16645
20180713,16740,17040,16630,16800,569272,573954,16870
20180716,16800,16915,16725,16860,333828,537320,16825
20180717,16865,16865,16530,16690,397988,559076,16695
20180718,16705,16750,16630,16675,224140,524886,16690
20180719,16695,16835,16640,16765,348636,551912,16730
20180720,16710,16820,16650,16690,275546,524556,16740
20180723,16670,16725,16485,16580,328146,552598,16600
20180724,16590,16705,16540,16700,244498,505510,16630
20180725,16690,16970,16660,16855,442758,555040,16835
20180726,16860,16960,16775,16780,290698,526856,16865
20180727,16780,16915,16715,16735,274450,531938,16820
20180730,16720,16810,16655,16770,275272,524910,16740
20180731,16815,17320,16805,17155,862908,612076,17130
20180801,17130,17205,16935,16995,541780,567674,17090
20180802,17020,17170,16750,16875,577888,564154,16970
20180803,16845,17095,16825,16940,422264,523042,16960
20180806,16905,17180,16780,17155,473020,525766,16935
20180807,17120,17490,17085,17310,681466,553096,17305
20180808,17250,17365,17155,17245,427454,533152,17250
20180809,17220,17555,17195,17280,634042,581160,17370
20180810,17310,17375,17220,17310,381172,539760,17305
20180813,17320,17430,16915,17015,477602,565356,17125
20180814,16995,17050,16850,16905,362734,517944,16950
20180815,16910,17045,16660,16690,424416,526844,16870
20180816,16700,16750,16220,16645,555466,462398,16515
20180817,16660,16745,16460,16510,287772,454248,16610
20180820,16510,16865,16495,16825,312016,451106,16675
20180821,16815,16970,16720,16955,375472,466540,16875
20180822,17000,17145,16885,16925,380520,450504,17010
20180823,16915,16975,16710,16725,305024,450608,16835
20180824,16720,16930,16685,16875,244450,433948,16820
20180827,16905,17190,16820,17110,597384,509738,17030
20180828,17100,17175,16910,16980,356958,457550,17055
20180829,16995,17110,16750,16760,380706,469028,16975
20180830,16735,16820,16690,16795,249626,448368,16760
20180831,16815,16825,16570,16695,266662,461330,16660
20180903,16700,16930,16545,16875,304746,437982,16720
20180904,16830,16870,16585,16585,239618,447554,16720
20180905,16575,16780,16570,16675,200768,430286,16680
20180906,16675,16765,16555,16615,273384,453630,16655
20180907,16615,16690,16480,16495,270708,453880,16585
20180910,16500,16670,16485,16625,206094,438984,16590
20180911,16660,16720,16550,16580,155416,430112,16610
20180912,16580,16650,16505,16615,146160,423710,16575
20180913,16650,16670,16545,16605,115548,417480,16595
20180914,16595,16660,16480,16500,215110,447472,16560
20180917,16500,16610,16450,16510,162266,420512,16550
20180918,16510,16580,16335,16435,207852,446212,16455
20180919,16355,16355,15830,15920,529104,491472,16060
20180920,15965,16180,15945,16175,235504,448822,16065
20180921,16170,16175,16060,16135,141898,436188,16110
20180925,16085,16110,15965,16015,115918,430950,16030
20180926,16015,16070,15935,16015,124132,432782,16020
20180927,16020,16020,15645,15665,326336,455044,15770
20180928,15670,15735,15550,15665,188042,402934,15645
20181008,15460,15625,15360,15595,166416,423980,15535
20181009,15600,15730,15540,15590,241370,422612,15645
20181010,15590,15690,15455,15500,200588,429504,15565
20181011,15500,15595,15260,15290,268176,443810,15430
20181012,15320,15620,15305,15610,198934,404850,15435
20181015,15615,15700,15545,15605,209442,418868,15620
20181016,15600,15600,15390,15450,161744,402166,15500
20181017,15450,15560,15430,15510,147594,403538,15495
20181018,15505,15570,15285,15345,200244,411416,15420
20181019,15345,15395,15175,15220,213478,424988,15275
20181022,15225,15360,15205,15315,127886,406936,15280
20181023,15370,15425,15315,15350,147788,404068,15380
20181024,15310,15380,15260,15370,118218,384204,15300
20181025,15390,15400,15025,15145,201814,406200,15190
20181026,15130,15165,15015,15060,113878,388292,15100
20181029,15060,15105,14735,14780,218552,391718,14935
20181030,14795,14940,14790,14885,130016,359598,14860
20181031,14910,14920,14820,14885,96848,351948,14875
20181101,14880,14930,14785,14840,142012,364050,14850
20181102,14840,15215,14835,15115,290560,357624,15070
20181105,15115,15155,15020,15085,116934,346440,15085
20181106,15065,15170,14880,14970,196680,374136,15005
20181107,14970,14985,14820,14865,130624,347894,14900
20181108,14920,15045,14885,14965,146972,347428,14970
20181109,14980,15085,14915,15050,124700,330382,15015
20181112,15050,15055,14670,14850,191996,345154,14845
20181113,14850,14875,14715,14800,95846,330504,14780
20181114,14800,14910,14735,14855,124248,308512,14830
20181115,14860,14985,14860,14940,104812,297222,14935
20181116,14945,15080,14910,14965,131882,291188,14990
20181119,14975,15025,14815,14870,105238,284476,14925
20181120,14870,14890,14770,14785,73706,278612,14825
20181121,15470,15520,14975,15390,188844,290542,15255
20181122,15400,15405,15220,15235,81322,294294,15295
20181123,15235,15305,15135,15180,91704,294718,15215
20181126,15180,15225,14875,14970,144402,296018,15035
20181127,14995,15125,14920,14950,111934,300114,15010
20181128,14980,15075,14930,15035,101332,295582,15005
20181129,15060,15220,15020,15090,116060,288322,15135
20181130,15075,15165,14980,15105,105008,291644,15090
20181203,15100,15525,15050,15300,233418,298498,15365
20181204,15295,15330,15080,15215,162972,293480,15205
20181205,15240,15260,15120,15230,110898,296526,15190
20181206,15235,15280,15170,15185,110474,301942,15210
20181207,15165,15200,15120,15165,86620,302246,15165
20181210,15170,15405,15170,15310,181162,316990,15295
20181211,15350,15425,15260,15390,145328,324078,15355
20181212,15390,15440,15355,15395,99784,322622,15400
20181213,15375,15395,15260,15310,113982,325630,15315
20181214,15305,15380,15230,15370,129232,330294,15310
20181217,15355,15415,15300,15365,102380,337676,15355
20181218,15365,15400,15205,15220,146918,335790,15285
20181219,15205,15265,15140,15160,119892,337226,15190
20181220,15170,15380,15160,15245,173748,331986,15265
20181221,15245,15315,15160,15185,126488,334878,15225
20181224,15135,15190,14955,15045,191138,357894,15050
20181225,15040,15080,14650,14700,267518,366650,14840
20181226,14670,14825,14670,14770,107364,362026,14770
20181227,14790,14940,14750,14845,141550,361430,14860
20181228,14835,14885,14775,14880,106128,362570,14830
20190102,14835,14960,14835,14890,72584,360708,14900
20190103,14860,14890,14750,14865,122062,365672,14810
20190104,14875,14995,14855,14955,176760,370932,14920
20190107,14995,15090,14940,15050,144776,365992,15020
20190108,15090,15090,14960,15055,131434,372498,15025
20190109,15080,15150,14995,15145,166070,379002,15085
20190110,15130,15200,15105,15160,134974,379538,15155
20190111,15135,15215,15105,15140,114356,378796,15160
20190114,15165,15185,15105,15145,89938,375908,15150
20190115,15160,15215,15085,15130,130588,382406,15160
20190116,15130,15135,14980,15055,166666,391338,15045
20190117,15065,15310,15030,15300,292878,414082,15220
20190118,15280,15325,15235,15280,188940,414212,15270
20190121,15280,15480,15245,15380,360114,450518,15355
20190122,15360,15450,15105,15150,308126,426646,15275
20190123,15165,15215,15120,15140,117786,426078,15165
20190124,15155,15195,15105,15185,95710,422252,15160
20190125,15180,15260,15140,15255,162792,421880,15210
20190128,15270,15365,15210,15255,166966,420430,15280
20190129,15255,15280,15170,15265,114614,414372,15235
20190130,15275,15350,15250,15315,159486,404716,15300
20190131,15330,15340,15220,15310,106078,395430,15280
20190201,15305,15345,15160,15250,127754,385540,15250
20190211,15200,15230,15105,15200,82382,387840,15165
20190212,15210,15450,15100,15195,365264,411462,15320
20190213,15175,15245,14995,14995,266182,411262,15115
20190214,15005,15095,14955,15035,149916,413424,15025
20190215,15040,15080,14950,15005,123600,411568,15025
20190218,15010,15135,14995,15060,99540,406326,15060
20190219,15090,15350,15070,15345,286786,408088,15250
20190220,15350,15395,15265,15390,244126,423088,15345
20190221,15390,15450,15240,15300,358754,434694,15355
20190222,15345,15645,15315,15610,610128,523164,15480
20190225,15595,15665,15265,15360,574914,484564,15460
20190226,15365,15410,15215,15220,296694,461762,15315
20190227,15230,15290,15175,15180,200054,446210,15235
20190228,15215,15280,15185,15205,186506,444336,15230
20190301,15205,15345,15200,15340,218218,442596,15280
20190304,15350,15415,15280,15340,256998,436228,15355
20190305,15350,15400,15190,15250,243768,438152,15285
20190306,15255,15360,15220,15285,179748,427044,15295
20190307,15305,15450,15280,15415,344650,443542,15395
20190308,15405,15410,15195,15230,272946,421898,15265
20190311,15245,15280,15110,15145,224122,420590,15180
20190312,15140,15245,15140,15180,144038,404928,15200
20190313,15195,15345,15165,15295,261032,398296,15275
20190314,15320,15365,15210,15240,210926,393748,15310
20190315,15215,15245,15145,15195,169362,384974,15190
20190318,15225,15335,15185,15265,171034,379692,15275
20190319,15255,15315,15205,15245,129584,379778,15265
20190320,15280,15360,15250,15345,238112,381076,15320
20190321,15340,15395,15285,15320,193758,375708,15345
20190322,15300,15385,15255,15345,177544,372576,15335
20190325,15345,15375,15205,15230,212388,368410,15280
20190326,15250,15280,15195,15225,111554,368776,15245
20190327,15245,15265,15125,15155,166122,364664,15200
20190328,15155,15180,15005,15045,216076,364812,15075
20190329,15045,15095,14995,15030,135232,359056,15055
20190401,15060,15145,15035,15095,123278,354054,15100
20190402,15125,15175,15080,15130,118842,342376,15135
20190403,15580,15665,15575,15650,127972,369716,15620
20190404,15660,15685,15600,15630,98698,375952,15635
20190408,15690,15770,15680,15745,170888,408188,15735
20190409,15735,15805,15665,15795,252756,449752,15755
20190410,15800,16030,15725,15860,574460,522690,15875
20190411,15860,15980,15815,15895,284172,538278,15900
20190412,15885,15915,15735,15905,243130,543952,15855
20190415,15850,16225,15830,16120,869274,694614,16065
20190416,16110,16125,15870,15910,565234,685182,15970
20190417,15890,16005,15850,15890,333324,683978,15925
20190418,15860,15995,15760,15800,421520,672484,15890
20190419,15750,15865,15750,15845,179694,665772,15825
20190422,15845,15975,15820,15880,283604,669350,15900
20190423,15915,15930,15845,15865,161106,671348,15895
20190424,15760,15845,15655,15740,441916,684546,15765
20190425,15710,15770,15620,15645,213080,673656,15700
20190426,15675,15680,15555,15625,290922,665464,15625
20190429,15605,15630,15505,15505,211988,663382,15555
20190430,15530,15610,15460,15600,223454,644978,15530
20190506,15480,15480,15205,15315,241634,615394,15345
20190507,15300,15610,15270,15575,320444,613788,15425
20190508,15520,15600,15405,15420,294348,617044,15505
20190509,15365,15375,15105,15130,372090,635290,15245
20190510,15105,15310,15040,15210,407468,622270,15170
20190513,15185,15240,14560,14560,410192,609670,14865
20190514,14300,14300,13820,13820,1032166,538816,13950
20190515,13840,14085,13810,14015,762066,498398,13940
20190516,13985,14345,13965,14275,777940,520856,14215
20190517,14280,14380,13985,14085,558766,508706,14195
20190520,14030,14205,13675,13870,636794,546386,13955
20190521,13865,14100,13785,13915,492824,535844,13930
20190522,13925,13965,13370,13460,817278,547910,13650
20190523,13445,13525,13245,13380,707776,554180,13385
20190524,13455,13565,13365,13505,475754,547780,13475
20190527,13550,13665,13390,13530,480290,539774,13550
20190528,13525,13655,13490,13645,309936,531858,13570
20190529,13685,13795,13590,13660,437780,543500,13670
20190530,13680,13705,13420,13460,455424,558364,13550
20190531,13515,13580,13425,13495,277358,549394,13510
20190603,13470,13505,12965,12965,863934,567050,13115
20190604,12910,13220,12910,13175,541930,553250,13115
20190605,13175,13255,13090,13145,335146,554416,13175
20190606,13165,13200,12775,12935,580930,563832,12965
20190610,12720,13090,12720,13025,305742,559148,12980
20190611,13045,13280,12905,13260,610294,549994,13095
20190612,13270,13495,13145,13415,758468,537134,13310
20190613,13350,13665,13315,13455,901438,519288,13475
20190614,13470,13590,13385,13425,525344,507008,13485
20190617,13455,13650,13410,13445,652150,503864,13515
20190618,13465,13510,13310,13380,539440,499450,13410
20190619,13410,13935,13365,13815,1173836,514836,13780
20190620,13840,13960,13690,13880,628332,504724,13820
20190621,13845,13845,13530,13630,654912,483790,13685
20190624,13620,13730,13520,13575,363988,484176,13625
20190625,13595,13670,13505,13645,324864,482472,13595
20190626,13635,13890,13565,13805,650494,480274,13715
20190627,13845,14145,13715,13765,831986,480826,13945
20190628,13750,13855,13675,13740,431906,485532,13765
20190701,13780,14300,13725,14095,657430,478578,14045
20190702,14110,14110,13800,13970,416024,479892,13930
20190703,13895,13910,13610,13775,420882,470106,13775
20190704,13800,13890,13685,13740,309958,468970,13800
20190705,13775,13945,13760,13890,250614,461234,13850
20190708,13880,13965,13650,13710,359760,457490,13785
20190709,13675,13715,13230,13230,640490,462714,13380
20190710,13060,13215,12755,13125,891354,428018,13000
20190711,13165,13255,13050,13130,466490,432552,13160
20190712,13155,13205,12940,13100,457430,422124,13055
20190715,13030,13185,13000,13080,360858,424438,13075
20190716,13045,13220,13025,13075,324984,421812,13100
20190717,13075,13170,12910,13060,432788,418366,13055
20190718,13060,13080,12935,13030,265606,424212,13015
20190719,12950,13050,12875,12970,297184,424808,12965
20190722,12980,13350,12980,13230,558212,419158,13180
20190723,13185,13315,13070,13080,347478,418638,13205
20190724,13105,13295,13040,13255,385088,414898,13155
20190725,13265,13315,13160,13255,293574,411458,13250
20190726,13315,13385,13250,13380,352656,406480,13335
20190729,13340,13450,13030,13100,549726,417242,13250
20190730,13100,13210,13085,13150,277920,415508,13145
20190731,13050,13180,13005,13105,328190,415468,13095
20190801,13150,13175,13025,13045,258188,417180,13095
20190802,13045,13090,12570,12670,554688,399456,12735
20190805,12690,12735,12225,12225,499220,396280,12475
20190806,12155,12345,12075,12240,415318,369872,12220
20190807,12235,12340,12165,12210,257324,359868,12260
20190808,12735,12890,12635,12765,256120,404138,12765
20190809,12775,12890,12650,12720,258178,423110,12775
20190812,12740,12865,12695,12785,333738,428972,12770
20190813,12735,12830,12710,12725,282914,445296,12765
20190814,12750,13195,12610,12920,907252,452188,12925
20190815,12880,12910,12735,12830,361398,464718,12820
20190816,12880,12910,12770,12840,364192,472396,12830
20190819,12840,12930,12810,12860,281514,478370,12865
20190820,12865,12935,12805,12840,238388,487794,12865
20190821,12850,12880,12630,12685,418652,511466,12740
20190822,12700,12880,12675,12850,367152,494858,12790
20190823,12820,12825,12690,12730,252876,505248,12755
20190826,12610,12730,12240,12265,638442,538840,12430
20190827,12335,12395,12290,12365,343778,511104,12345
20190828,12395,12530,12335,12500,503360,515808,12450
20190829,12495,12595,12370,12415,385478,522158,12495
20190830,12475,12560,12435,12520,284380,524380,12500
20190902,12500,12625,12395,12435,402268,534694,12515
20190903,12435,12580,12355,12520,328418,529814,12465
20190904,12500,12650,12430,12610,503012,553310,12520
20190905,12625,12750,12550,12670,639958,558182,12650
20190906,12690,13160,12680,12925,1362690,552736,12940
20190909,12960,12965,12820,12890,404804,562036,12880
20190910,12875,12995,12860,12940,462736,548400,12940
20190911,12940,13025,12910,12975,425936,530106,12970
20190912,13000,13050,12840,12970,417132,514572,12930
20190916,13255,13285,13050,13070,310400,523758,13145
20190917,13100,13125,13025,13070,275946,530538,13085
20190918,13075,13155,12820,12915,521666,554770,12975
20190919,12890,12950,12855,12890,253976,538314,12900
20190920,12890,12990,12785,12950,360346,539072,12905
20190923,12960,12970,12760,12850,392934,562262,12845
20190924,12810,12880,12605,12615,380044,585712,12770
20190925,12615,12645,12545,12580,332722,587814,12595
20190926,12545,12565,12425,12455,387870,592570,12495
20190927,12490,12490,12010,12135,780698,571774,12205
20190930,12165,12190,11970,12015,474440,580400,12085
20191008,12045,12195,12045,12175,262842,608068,12125
20191009,12170,12365,12150,12320,621580,641768,12285
20191010,12355,12445,12305,12375,464702,642240,12370
20191011,12370,12400,12310,12380,362992,651468,12355
20191014,12400,12830,12380,12745,1144868,695110,12660
20191015,12665,12720,12525,12565,582298,683322,12625
20191016,12590,12740,12535,12585,646200,692620,12655
20191017,12605,12720,12420,12665,630960,695290,12600
20191018,12685,12760,12580,12685,507662,691248,12680
20191021,12680,12840,12615,12660,613378,694006,12715
20191022,12685,12760,12560,12735,508420,695650,12670
20191023,12785,12850,12670,12745,550954,704124,12765
20191024,12725,12830,12690,12730,406818,710310,12765
20191025,12750,12815,12640,12775,477670,695844,12745
20191028,12790,12980,12690,12715,1055772,702768,12845
20191029,12745,13045,12710,13025,860572,747262,12905
20191030,13025,13060,12955,13050,576988,765676,13005
20191031,13035,13215,13015,13170,879304,757444,13130
20191101,13125,13160,12930,13085,674068,731982,13050
20191104,13090,13130,12980,12980,529998,731986,13060
20191105,12980,13150,12940,13115,619312,742236,13045
20191106,13115,13160,13030,13060,568996,724340,13090
20191107,13085,13110,12855,12920,598970,733114,12980
20191108,13055,13095,12925,12970,550414,714368,13020
20191111,12940,12950,12805,12815,541332,703816,12870
20191112,12800,12825,12730,12810,407534,677838,12770
20191113,12805,13085,12765,13025,719798,665672,12940
20191114,13015,13060,12955,12985,433818,650422,13010
20191115,13025,13115,12940,13020,518254,639736,13025
20191118,13025,13125,13000,13015,544470,636592,13060
20191119,12980,13005,12800,12835,480512,615876,12900
20191120,12845,12950,12820,12915,379772,589630,12895
20191121,12905,12935,12580,12655,728554,594026,12725
20191122,12650,12795,12650,12735,420514,561876,12730
20191125,12730,12830,12665,12760,325188,529572,12740
20191126,12775,12920,12725,12855,473734,496222,12835
20191127,12865,12895,12785,12830,224314,481246,12845
20191128,12860,12910,12700,12735,347886,468506,12800
20191129,12735,12825,12720,12760,198742,449608,12785
20191202,12760,12775,12610,12615,243020,446940,12680
20191203,13090,13165,12925,12995,431240,656374,13055
20191204,12945,12990,12840,12930,418780,661260,12930
20191205,13015,13050,12955,13030,322358,664340,13000
20191206,13050,13280,13020,13270,521326,674522,13140
20191209,13225,13325,13190,13220,425516,714884,13255
20191210,13205,13255,13140,13195,359650,737652,13205
20191211,13195,13335,13160,13215,511148,784404,13255
20191212,13180,13345,13175,13330,407424,831154,13270
20191213,13325,13480,13225,13370,681276,850844,13355
20191216,13380,13425,13170,13340,577130,854766,13305
20191217,13355,13395,13290,13380,305798,872466,13355
20191218,13365,13450,13275,13310,516686,908780,13370
20191219,13310,13430,13270,13390,417018,910382,13345
20191220,13405,13450,13350,13400,386792,909352,13400
20191223,13400,13475,13320,13340,463030,920142,13400
20191224,13355,13445,13355,13380,355866,920566,13395
20191225,13375,13405,13280,13315,286312,918004,13355
20191226,13325,13425,13280,13415,279484,914188,13365
20191227,13410,13710,13400,13645,1096066,1081520,13575
20191230,13630,14085,13600,14005,1448394,1167272,13890
20191231,14035,14070,13910,13980,831036,1167490,13985
20200102,13940,14270,13865,13975,585439,584855,14070
20200103,14000,14130,13965,14015,316908,580012,14035
20200106,13950,14130,13840,14070,404392,581224,13995
20200107,14060,14260,14050,14215,462799,602141,14175
20200108,14200,14225,14025,14165,347822,598889,14150
20200109,14165,14380,14160,14260,557629,609430,14290
20200110,14285,14365,14215,14285,277682,608251,14300
20200113,14300,14445,14265,14430,340308,615446,14370
20200114,14420,14450,14070,14160,399359,602046,14240
20200115,14195,14240,13920,13930,396698,588277,14065
20200116,13915,14110,13890,14020,297230,589134,14010
20200117,14000,14080,13925,14030,212559,582780,14005
20200120,14105,14175,13965,13995,266491,580282,14075
20200121,13970,14075,13750,13795,338475,561552,13900
20200122,13845,13855,13340,13705,547975,536793,13570
20200123,13730,13730,13300,13440,360868,519451,13515
20200203,12570,12890,12565,12565,276113,495085,12680
20200204,12130,12810,12130,12620,297277,494865,12580
20200205,12710,13030,12685,12950,373725,498833,12905
20200206,12920,13200,12830,13120,387692,514018,13035
20200207,13065,13145,13060,13135,180537,512995,13105
20200210,13035,13110,13015,13075,176034,516875,13065
20200211,13105,13190,13070,13125,211076,512553,13130
20200212,13125,13175,12885,13070,273536,497942,13025
20200213,13100,13150,12995,13045,204494,490949,13070
20200214,13010,13055,12920,13030,235196,487440,12990
20200217,13080,13510,13055,13510,636829,513807,13345
20200218,13395,13415,13115,13180,484477,479563,13250
20200219,13210,13315,13200,13260,236246,475060,13270
20200220,13345,13375,13240,13325,223675,475075,13315
20200221,13300,13375,13225,13265,234570,474795,13300
20200224,13195,13230,12785,12935,406171,470706,13005
20200225,12845,13045,12775,13015,323452,474942,12895
20200226,12890,12940,12790,12805,238272,470284,12870
20200227,12750,12790,12620,12625,229841,463157,12690
20200228,12345,12410,12180,12180,390450,441879,12260
20200302,12105,12550,12105,12390,344530,424144,12365
20200303,12550,12715,12465,12520,412654,424314,12590
20200304,12410,12515,12400,12490,232482,422967,12470
20200305,12480,12865,12480,12770,417313,424427,12695
20200306,12705,12750,12585,12600,366722,414762,12665
20200309,12190,12325,12155,12175,391445,412878,12200
20200310,12305,12545,12265,12450,319191,403503,12425
20200311,12425,12510,12315,12325,209843,398359,12405
20200312,12320,12380,12045,12150,394021,406632,12180
20200313,11970,11980,11690,11775,577349,401468,11760
20200316,11690,11705,11435,11435,384637,402424,11575
20200317,11400,11615,11385,11560,351821,395443,11520
20200318,11430,11675,11350,11530,378609,362036,11560
20200319,11460,11560,11095,11095,303421,355768,11260
20200320,11135,11210,10885,10990,480119,333377,11015
20200323,10600,10650,10570,10570,104167,341350,10580
20200324,10480,10480,9935,10360,637605,328826,10280
20200325,10560,10695,10430,10695,443721,323467,10545
20200326,10600,10880,10495,10645,500793,312683,10710
20200327,10610,10850,10605,10720,341157,299731,10735
20200330,10455,10525,10145,10410,319443,288885,10355
20200331,10560,10650,10480,10540,227072,271869,10560
20200401,10965,11050,10715,10740,324837,287882,10900
20200402,10500,10970,10470,10895,406337,300150,10750
20200403,11000,11080,10780,10875,337212,304751,10910
20200407,11280,11300,11110,11180,280598,306146,11180
20200408,11125,11750,11040,11505,704990,344788,11465
20200409,11530,11630,11470,11515,343843,357315,11540
20200410,11450,11685,11365,11535,376577,362093,11555
20200413,11630,11700,11280,11340,373129,366607,11490
20200414,11355,11550,11310,11415,335008,368539,11425
20200415,11425,11520,11345,11380,281830,372627,11425
20200416,11365,11460,11300,11310,250007,363476,11380
20200417,11405,11545,11335,11400,330487,371615,11420
20200420,11300,11545,11300,11520,313350,375445,11435
20200421,11525,11630,11150,11165,457408,375432,11345
20200422,11100,11325,10855,11295,536405,374312,11105
20200423,11600,11745,11460,11695,598972,375905,11610
20200424,11620,11650,11440,11460,404488,377620,11520
20200427,11410,11630,11405,11465,317880,381157,11520
20200428,11430,11485,11290,11400,326020,390937,11395
20200429,11505,11540,11435,11450,241967,384924,11485
20200430,11580,11670,11520,11650,240167,358522,11590
20200506,11400,11400,11170,11335,314516,374409,11280
20200507,11325,11600,11285,11540,465645,387022,11445
20200508,11600,11830,11560,11655,739089,404579,11705
20200511,11745,11790,11565,11620,449986,411149,11700
20200512,11600,11730,11500,11535,391601,403387,11615
20200513,11610,11655,11425,11550,440255,400949,11540
20200514,11570,11615,11440,11490,285023,398319,11515
20200515,11485,11670,11435,11645,404794,390103,11570
20200518,11665,11800,11530,11590,577106,394600,11665
20200519,11625,11905,11585,11730,761102,409847,11740
20200520,11740,11955,11715,11800,635286,415770,11845
20200521,11820,11860,11725,11790,456207,413900,11795
20200522,11830,11860,11550,11580,550170,405249,11695
20200525,11575,11635,11455,11620,410622,390578,11565
20200526,11620,11685,11570,11630,308457,391154,11625
20200527,11700,11735,11585,11605,415665,394852,11650
20200528,11595,11630,11490,11560,414484,402348,11560
20200529,11565,11580,11470,11480,315622,409820,11520
20200601,11460,11720,11400,11695,520604,375038,11570
20200602,11630,11845,11625,11740,477443,377021,11735
20200603,11765,11800,11710,11785,311167,376915,11760
20200604,11815,11840,11670,11780,394316,374282,11760
20200605,11750,12045,11730,11985,813876,411214,11910
20200608,12020,12155,11935,11985,547674,403532,12025
20200609,11985,12150,11900,12095,453069,405502,12035
20200610,12030,12085,11990,12020,319459,398961,12035
20200611,12025,12060,11850,11975,458235,387024,11975
20200612,11930,11965,11790,11855,358162,377839,11870
20200615,11880,11955,11700,11715,382097,375143,11835
20200616,11700,11860,11685,11835,241780,363038,11795
20200617,11880,11925,11755,11840,282408,362732,11830
20200618,11845,11910,11820,11890,200462,355562,11865
20200619,11890,11950,11845,11910,256469,358467,11900
20200622,11905,11930,11720,11730,303686,389615,11805
20200623,11710,11780,11655,11670,287775,396620,11720
20200624,11690,11720,11625,11650,207397,386641,11670
