,日期,成交量,持仓量,结算价,kaipan,zuigao,zuidi,shoupan,shijian,2_junxian,16_junxian,8_junxian,32_junxian,64_junxian,256_junxian,128_junxian,512_junxian,1024_junxian,0_dif,0_dea,0_macd,1_dif,1_dea,1_macd
41,20131024,22226.0,47022.0,18605.0,18650.0,18650.0,18570.0,18610.0,8,18647.5,19297.5,18784.375,19517.96875,,,,,,-302.95782,-205.47056,-194.97452,,,
42,20131025,8938.0,46932.0,18595.0,18540.0,18640.0,18530.0,18595.0,8,18602.5,19223.4375,18736.875,19478.125,,,,,,-313.51083,-227.07862,-172.86443,,,
43,20131028,7130.0,48848.0,18565.0,18600.0,18630.0,18515.0,18530.0,8,18562.5,19140.3125,18683.75,19435.46875,,,,,,-323.39127,-246.34115,-154.10024,,,
44,20131029,7526.0,48788.0,18530.0,18500.0,18575.0,18480.0,18525.0,8,18527.5,19052.8125,18653.125,19398.75,,,,,,-327.84584,-262.64209,-130.40751,,,
45,20131030,6758.0,49932.0,18570.0,18525.0,18595.0,18515.0,18570.0,8,18547.5,18967.5,18628.125,19364.84375,,,,,,-324.01001,-274.91567,-98.18868,,,
46,20131031,12700.0,49028.0,18655.0,18550.0,18690.0,18535.0,18685.0,8,18627.5,18882.5,18618.75,19335.0,,,,,,-308.13852,-281.56024,-53.15656,,,
47,20131101,10332.0,47706.0,18655.0,18645.0,18700.0,18615.0,18700.0,8,18692.5,18801.5625,18612.5,19303.59375,,,,,,-290.99546,-283.44729,-15.09635,,,
48,20131104,4938.0,48318.0,18660.0,18665.0,18695.0,18640.0,18665.0,8,18682.5,18718.125,18610.0,19271.71875,,,,,,-277.04013,-282.16585,10.25145,,,
49,20131105,4510.0,48300.0,18635.0,18645.0,18680.0,18615.0,18635.0,8,18650.0,18698.75,18613.125,19239.375,,,,,,-265.34247,-278.80118,26.91742,,,
50,20131106,13074.0,51426.0,18565.0,18605.0,18645.0,18505.0,18535.0,8,18585.0,18671.25,18605.625,19203.75,,,,,,-261.131,-275.26714,28.27229,,,
51,20131107,5548.0,52228.0,18570.0,18565.0,18595.0,18540.0,18550.0,8,18542.5,18645.9375,18608.125,19167.96875,,,,,,-253.65898,-270.94551,34.57306,-331.10869,,
52,20131108,10166.0,50924.0,18610.0,18550.0,18650.0,18540.0,18645.0,8,18597.5,18638.125,18623.125,19133.75,,,,,,-237.33579,-264.22356,53.77555,-329.2416,,
53,20131111,12226.0,48710.0,18680.0,18680.0,18720.0,18625.0,18690.0,8,18667.5,18633.125,18638.125,19100.46875,,,,,,-218.25254,-255.02936,73.55365,-324.69286,,
54,20131112,10716.0,50386.0,18625.0,18700.0,18700.0,18600.0,18615.0,8,18652.5,18624.0625,18629.375,19063.75,,,,,,-206.79697,-245.38288,77.17182,-322.85556,,
55,20131113,6618.0,50306.0,18635.0,18615.0,18665.0,18600.0,18660.0,8,18637.5,18618.4375,18624.375,19028.125,,,,,,-191.8754,-234.68139,85.61196,-318.35247,,
56,20131114,12804.0,49454.0,18680.0,18660.0,18705.0,18615.0,18700.0,8,18680.0,18619.375,18628.75,18994.6875,,,,,,-174.80722,-222.70655,95.79866,-311.71434,,
57,20131115,11266.0,47794.0,18635.0,18660.0,18675.0,18610.0,18620.0,8,18660.0,18620.0,18626.875,18958.75,,,,,,-165.82438,-211.33012,91.01148,-308.27782,,
58,20131118,36404.0,62428.0,18505.0,18630.0,18630.0,18415.0,18420.0,8,18520.0,18609.0625,18612.5,18916.25,,,,,,-172.85121,-203.63434,61.56625,-312.75771,,
59,20131119,35640.0,71356.0,18375.0,18385.0,18440.0,18310.0,18410.0,8,18415.0,18601.5625,18595.0,18870.9375,,,,,,-177.18448,-198.34437,42.31977,-316.20215,,
60,20131120,23616.0,69016.0,18515.0,18405.0,18555.0,18405.0,18550.0,8,18480.0,18603.125,18583.125,18827.96875,,,,,,-167.3922,-192.15393,49.52347,-312.37989,,
61,20131121,22126.0,65122.0,18580.0,18550.0,18635.0,18490.0,18615.0,8,18582.5,18605.9375,18573.75,18786.71875,,,,,,-152.62739,-184.24862,63.24246,-305.30591,,
62,20131122,7214.0,64686.0,18575.0,18505.0,18610.0,18505.0,18610.0,8,18612.5,18601.25,18573.125,18741.875,,,,,,-139.71904,-175.34271,71.24733,-298.33308,,
63,20131125,11308.0,66610.0,18555.0,18595.0,18595.0,18520.0,18540.0,8,18575.0,18591.25,18558.125,18696.40625,19250.70312,,,,,-133.59747,-166.99366,66.79238,-294.21802,,
64,20131126,7912.0,67540.0,18595.0,18550.0,18625.0,18540.0,18600.0,8,18570.0,18587.1875,18545.625,18652.65625,19231.5625,,,,,-122.49256,-158.09344,71.20175,-287.15096,,
65,20131127,18816.0,67510.0,18590.0,18565.0,18650.0,18530.0,18555.0,8,18577.5,18582.1875,18537.5,18640.46875,19211.64062,,,,,-115.98596,-149.67194,67.37198,-281.92964,,
66,20131128,7074.0,66796.0,18600.0,18560.0,18625.0,18535.0,18610.0,8,18582.5,18586.875,18561.25,18629.0625,19193.51562,,,,,-105.17894,-140.77334,71.1888,-274.13165,,
67,20131129,13464.0,65310.0,18650.0,18605.0,18690.0,18590.0,18690.0,8,18650.0,18595.625,18596.25,18620.78125,19176.875,,,,,-89.13152,-130.44498,82.62691,-263.01953,,
68,20131202,24120.0,65070.0,18770.0,18705.0,18800.0,18705.0,18785.0,8,18737.5,18604.375,18625.625,18621.25,19161.32812,,,,,-67.96467,-117.94892,99.9685,-248.37303,-295.34245,93.93883
69,20131203,15696.0,68256.0,18745.0,18745.0,18800.0,18695.0,18730.0,8,18757.5,18606.875,18640.0,18620.0,19142.42188,,,,,-54.99389,-105.35791,100.72805,-236.98147,-289.19919,104.43545
70,20131204,8992.0,68930.0,18730.0,18620.0,18780.0,18620.0,18760.0,8,18745.0,18615.9375,18658.75,18620.0,19124.60938,,,,,-41.81172,-92.64867,101.6739,-224.91337,-282.43226,115.03779
71,20131205,10952.0,68198.0,18775.0,18775.0,18810.0,18705.0,18735.0,8,18747.5,18620.625,18683.125,18619.53125,19106.5625,,,,,-33.00163,-80.71926,95.43527,-214.6073,-275.29279,121.37098
72,20131206,7450.0,69164.0,18765.0,18760.0,18800.0,18720.0,18795.0,8,18765.0,18626.5625,18707.5,18622.96875,19090.0,,,,,-20.93672,-68.76276,95.65207,-202.2998,-267.60932,130.61904
73,20131209,13112.0,70098.0,18835.0,18825.0,18850.0,18800.0,18820.0,8,18807.5,18639.0625,18740.625,18629.53125,19073.75,,,,,-9.25126,-56.86046,95.21839,-189.73685,-259.41222,139.35073
74,20131210,3898.0,69440.0,18810.0,18800.0,18835.0,18795.0,18805.0,8,18812.5,18663.125,18765.0,18636.09375,19057.10938,,,,,-1.18714,-45.7258,89.0773,-178.67626,-250.91369,144.47487
75,20131211,5376.0,69616.0,18820.0,18825.0,18850.0,18790.0,18810.0,8,18807.5,18688.125,18780.0,18644.84375,19040.15625,,,,,5.54329,-35.47198,82.03053,-168.13379,-242.20002,148.13247
76,20131212,20370.0,70306.0,18805.0,18850.0,18865.0,18730.0,18815.0,8,18812.5,18704.6875,18783.75,18653.90625,19026.32812,,,,,11.15211,-26.14716,74.59854,-158.08182,-233.34547,150.52731
77,20131213,14046.0,66364.0,18780.0,18835.0,18835.0,18740.0,18805.0,8,18810.0,18716.5625,18793.125,18661.25,19013.04688,,,,,14.62167,-17.99339,65.23013,-149.1284,-224.48052,150.70424
78,20131216,15206.0,68044.0,18775.0,18805.0,18820.0,18740.0,18780.0,8,18792.5,18727.1875,18795.625,18664.21875,18999.60938,,,,,15.17906,-11.3589,53.07593,-141.80849,-215.7782,147.93942
79,20131217,5364.0,67796.0,18775.0,18800.0,18800.0,18760.0,18780.0,8,18780.0,18742.1875,18801.25,18666.71875,18985.15625,,,,,15.44278,-5.99857,42.88269,-134.9002,-207.26472,144.72905
80,20131218,12002.0,66198.0,18770.0,18770.0,18795.0,18735.0,18790.0,8,18785.0,18754.0625,18800.625,18670.625,18971.17188,,,,,16.27113,-1.54463,35.63152,-127.95452,-198.91628,141.92353
81,20131219,34254.0,64758.0,18850.0,18795.0,18890.0,18785.0,18845.0,8,18817.5,18772.1875,18803.75,18677.1875,18958.28125,,,,,21.12217,2.98873,36.26687,-119.09482,-190.51402,142.83841
82,20131220,12840.0,60810.0,18840.0,18875.0,18875.0,18810.0,18840.0,8,18842.5,18786.5625,18808.125,18686.71875,18945.23438,,,,,24.28326,7.24764,34.07125,-111.10327,-182.155,142.10346
83,20131223,11250.0,61052.0,18825.0,18830.0,18880.0,18795.0,18795.0,8,18817.5,18793.125,18806.25,18694.375,18931.17188,,,,,22.89343,10.3768,25.03327,-105.59496,-174.09604,137.00216
84,20131224,7604.0,62200.0,18815.0,18790.0,18845.0,18785.0,18840.0,8,18817.5,18796.5625,18809.375,18700.46875,18917.10938,,,,,25.13338,13.32811,23.61053,-98.49789,-166.13834,135.28091
85,20131225,6000.0,61862.0,18855.0,18840.0,18880.0,18825.0,18870.0,8,18855.0,18805.3125,18817.5,18706.09375,18903.28125,,,,,28.99507,16.4615,25.06713,-90.6497,-158.19217,135.08495
86,20131226,15524.0,63564.0,18900.0,18870.0,18980.0,18860.0,18980.0,8,18925.0,18819.0625,18842.5,18717.5,18890.625,,,,,40.46511,21.26223,38.40577,-78.77911,-149.8329,142.10759
